,train_loss
0,3.7681007385253906
1,3.5209460258483887
2,3.65397047996521
3,3.6588847637176514
4,3.403456211090088
5,3.5015640258789062
6,3.446343183517456
7,3.301224946975708
8,3.3050687313079834
9,3.0416922569274902
10,3.0823898315429688
11,3.025064468383789
12,2.895800828933716
13,2.996953010559082
14,2.744964361190796
15,2.608419418334961
16,2.632389783859253
17,2.7307846546173096
18,2.3891777992248535
19,2.5477492809295654
20,2.3441927433013916
21,2.49776291847229
22,2.3918678760528564
23,2.3354787826538086
24,2.405808210372925
25,2.1881582736968994
26,2.1649169921875
27,2.1862242221832275
28,2.0291590690612793
29,2.0394606590270996
30,1.8078185319900513
31,1.8894468545913696
32,2.0033929347991943
33,1.8443236351013184
34,1.8799861669540405
35,1.9185841083526611
36,1.7788327932357788
37,1.5826468467712402
38,1.7746992111206055
39,1.6025266647338867
40,1.7587217092514038
41,1.6967730522155762
42,1.3835965394973755
43,1.3228732347488403
44,1.6573173999786377
45,1.2654443979263306
46,1.2419767379760742
47,1.2287038564682007
48,1.335350751876831
49,1.227920651435852
50,1.334289789199829
51,1.225351095199585
52,1.2446502447128296
53,1.117531657218933
54,1.0036594867706299
55,1.2112103700637817
56,1.110281229019165
57,1.0600894689559937
58,1.1727018356323242
59,1.1339399814605713
60,0.9756390452384949
61,1.0140565633773804
62,0.885299563407898
63,0.988724410533905
64,0.9810645580291748
65,0.8902778029441833
66,0.9346681237220764
67,1.0207655429840088
68,1.000394344329834
69,0.968173623085022
70,1.154657006263733
71,0.8735213875770569
72,0.8601216077804565
73,0.8752857446670532
74,0.8886078000068665
75,0.8295871615409851
76,0.8915807604789734
77,1.0093623399734497
78,0.9144236445426941
79,0.8215600252151489
80,0.7150985598564148
81,0.7539898157119751
82,0.720665454864502
83,0.7798416018486023
84,0.8710159659385681
85,0.644381046295166
86,0.9325604438781738
87,0.8198270201683044
88,0.7836712002754211
89,0.7161749601364136
90,0.6834971308708191
91,0.7694884538650513
