,train_loss
0,3.7353177070617676
1,3.829467296600342
2,3.682263135910034
3,3.6167192459106445
4,3.6644198894500732
5,3.5499930381774902
6,3.4293699264526367
7,3.385284662246704
8,3.27093243598938
9,3.0678226947784424
10,3.13033390045166
11,3.0712168216705322
12,2.9890477657318115
13,2.818105936050415
14,2.8405752182006836
15,2.669870376586914
16,2.689509868621826
17,2.7116048336029053
18,2.5456855297088623
19,2.527831554412842
20,2.541088581085205
21,2.2482550144195557
22,2.4403343200683594
23,2.1917221546173096
24,2.1858980655670166
25,2.2941339015960693
26,2.1907145977020264
27,2.0990757942199707
28,2.1262266635894775
29,1.9916287660598755
30,1.9794666767120361
31,2.0070316791534424
32,1.8123066425323486
33,1.9380930662155151
34,1.7581393718719482
35,1.7866981029510498
36,1.6699033975601196
37,1.884132981300354
38,1.680538535118103
39,1.6618658304214478
40,1.6530622243881226
41,1.6281652450561523
42,1.54364013671875
43,1.5662074089050293
44,1.3335700035095215
45,1.4821151494979858
46,1.2118065357208252
47,1.3787487745285034
48,1.3801469802856445
49,1.2358171939849854
50,1.158564567565918
51,1.1612024307250977
52,1.2106164693832397
53,1.2809770107269287
54,1.1622925996780396
55,1.160421371459961
56,1.1648825407028198
57,0.972258448600769
58,1.0798088312149048
59,1.1214042901992798
60,1.1413167715072632
61,0.9483669400215149
62,1.0832555294036865
63,1.0599759817123413
64,1.0445760488510132
65,0.8920471668243408
66,1.060900330543518
67,1.0049270391464233
68,0.9520308971405029
69,0.9697355031967163
70,0.9379106760025024
71,1.113144874572754
72,0.9949607253074646
73,0.8675074577331543
74,1.0036107301712036
75,0.8501158356666565
76,0.7790833115577698
77,0.833668053150177
78,0.8458994030952454
79,0.9792030453681946
80,0.7599854469299316
81,0.5238903164863586
82,0.720619261264801
83,0.7765262722969055
84,0.7930641770362854
85,0.8064427971839905
86,0.7661809921264648
87,0.8771147131919861
88,0.6675181984901428
89,0.7021450400352478
90,0.8265760540962219
91,0.8291164636611938
92,0.6105623841285706
93,0.7929925322532654
94,0.6793237328529358
95,0.6940211057662964
96,0.7279382944107056
97,0.6140701174736023
98,0.7001947164535522
99,0.7257598638534546
100,0.7570544481277466
101,0.5949341654777527
102,0.6065887808799744
103,0.613975465297699
104,0.6206316947937012
105,0.7345154881477356
106,0.6279686689376831
107,0.5382937788963318
108,0.5553226470947266
109,0.6047890186309814
110,0.575165331363678
111,0.6101928949356079
112,0.6432185769081116
113,0.6701809167861938
114,0.5626472234725952
115,0.7439603805541992
116,0.5478600859642029
117,0.5790508389472961
118,0.614563524723053
119,0.5782559514045715
120,0.42247262597084045
121,0.5889093279838562
122,0.6250669360160828
123,0.5227463245391846
124,0.5895788669586182
125,0.44917500019073486
126,0.4585895836353302
127,0.49417632818222046
128,0.537373960018158
129,0.7307522296905518
130,0.4790164530277252
131,0.4628400206565857
132,0.5018692016601562
133,0.5781723856925964
134,0.5152456164360046
135,0.5815638303756714
136,0.6311224102973938
137,0.5210272669792175
138,0.3809860944747925
139,0.5814774632453918
140,0.42804014682769775
141,0.4828554391860962
142,0.47842660546302795
143,0.5305547714233398
144,0.4605158865451813
145,0.4869438111782074
146,0.5225167274475098
147,0.6827420592308044
148,0.37722906470298767
149,0.39377209544181824
150,0.370357483625412
151,0.3649689257144928
152,0.4275952875614166
153,0.4105011522769928
154,0.3643805682659149
155,0.5002953410148621
156,0.44792234897613525
157,0.3883059024810791
158,0.4791198968887329
159,0.3971392512321472
160,0.4041532874107361
161,0.49518728256225586
162,0.47184351086616516
163,0.5455446243286133
164,0.3776800334453583
165,0.3352164924144745
166,0.3737562894821167
167,0.49297595024108887
168,0.4496105909347534
169,0.38237062096595764
170,0.42099517583847046
171,0.34066733717918396
172,0.4061131775379181
173,0.35424935817718506
174,0.3696322739124298
175,0.4540853798389435
176,0.32912856340408325
177,0.520499050617218
178,0.4776178002357483
179,0.4361405372619629
180,0.4662744998931885
181,0.5022597312927246
182,0.45648062229156494
183,0.40841352939605713
184,0.3996138274669647
185,0.32349538803100586
186,0.3661532998085022
187,0.32975730299949646
188,0.3254590928554535
189,0.36104148626327515
190,0.3662858009338379
191,0.4131022095680237
192,0.37416672706604004
193,0.3660208284854889
194,0.4224172830581665
195,0.3859102725982666
196,0.49476704001426697
197,0.3924502730369568
198,0.41382652521133423
199,0.265741229057312
200,0.3037829101085663
201,0.42382726073265076
202,0.30050331354141235
203,0.3185441493988037
204,0.4608531594276428
205,0.3728322982788086
206,0.29352036118507385
207,0.3217615783214569
208,0.31036376953125
209,0.2727150321006775
210,0.3553154170513153
211,0.3648647964000702
212,0.44291576743125916
213,0.35227224230766296
214,0.3920358419418335
215,0.40332046151161194
216,0.3406067490577698
217,0.3973110020160675
218,0.3391266167163849
219,0.3226182460784912
220,0.30603522062301636
221,0.3088834881782532
222,0.28362029790878296
223,0.3569144606590271
224,0.3561835289001465
225,0.31497517228126526
226,0.37170305848121643
227,0.3039648234844208
228,0.3306991159915924
229,0.31124401092529297
230,0.3183439075946808
231,0.2703084349632263
232,0.351274698972702
233,0.2942330539226532
234,0.2570752799510956
235,0.3318401277065277
236,0.3010464012622833
237,0.35640719532966614
238,0.2337532341480255
239,0.32888227701187134
240,0.3084983825683594
241,0.3641647398471832
242,0.31738483905792236
243,0.32126083970069885
244,0.41670167446136475
245,0.2745947241783142
246,0.2768348455429077
247,0.21681882441043854
248,0.28896161913871765
249,0.38211318850517273
250,0.2739315927028656
251,0.2660099267959595
252,0.28961172699928284
253,0.30978280305862427
254,0.2893414795398712
255,0.29922962188720703
256,0.29087382555007935
257,0.3245295286178589
258,0.25486066937446594
259,0.2733142673969269
260,0.24779435992240906
261,0.30993330478668213
262,0.2882443368434906
263,0.3480686843395233
264,0.35659265518188477
265,0.26030460000038147
266,0.27798938751220703
267,0.30913788080215454
268,0.27368733286857605
269,0.23577915132045746
270,0.2904093563556671
271,0.2703687250614166
272,0.31715506315231323
273,0.42482584714889526
274,0.30554431676864624
275,0.3053533434867859
276,0.2766219675540924
277,0.2619047164916992
278,0.21773076057434082
279,0.29443445801734924
280,0.23779410123825073
281,0.2694440186023712
282,0.2783353626728058
283,0.22387124598026276
284,0.2331162840127945
285,0.26307448744773865
286,0.29427191615104675
287,0.3159734010696411
288,0.26806458830833435
289,0.2769670784473419
290,0.26704391837120056
291,0.28401753306388855
292,0.2175954431295395
293,0.24216823279857635
294,0.4411494731903076
295,0.31044137477874756
296,0.2131093144416809
297,0.22536258399486542
298,0.27362924814224243
299,0.3097459077835083
300,0.219978928565979
301,0.31147196888923645
302,0.24671822786331177
303,0.180815652012825
304,0.31566742062568665
305,0.273774653673172
306,0.23614779114723206
307,0.24495595693588257
308,0.2667010426521301
309,0.20008030533790588
310,0.24309684336185455
311,0.30716848373413086
312,0.22559891641139984
313,0.249287411570549
314,0.311492919921875
315,0.19355826079845428
316,0.3065422773361206
317,0.20580190420150757
318,0.2679389715194702
319,0.2907163202762604
320,0.22494295239448547
321,0.2010805606842041
322,0.2802836000919342
323,0.20693695545196533
324,0.1970093995332718
325,0.1597912609577179
326,0.2710646390914917
327,0.3256855010986328
328,0.1543266773223877
329,0.24179606139659882
330,0.27825504541397095
