,train_loss
0,3.873694658279419
1,3.679600954055786
2,3.2893476486206055
3,3.075467109680176
4,3.289724111557007
5,3.0531718730926514
6,2.853625535964966
7,2.521726369857788
8,2.3208892345428467
9,2.1688039302825928
10,1.9047688245773315
11,2.2502801418304443
12,2.0757763385772705
13,1.7022565603256226
14,1.5871758460998535
15,1.8538258075714111
16,1.6285430192947388
17,1.4533668756484985
18,1.6863598823547363
19,1.6923702955245972
20,1.3150403499603271
21,1.4349865913391113
22,1.4036518335342407
23,1.2739546298980713
24,1.3247251510620117
25,1.3074703216552734
26,1.3984389305114746
27,1.2300090789794922
28,1.3527885675430298
29,1.0311295986175537
30,1.2174561023712158
31,1.0430644750595093
32,1.158984899520874
33,1.0368056297302246
34,1.0202361345291138
35,0.7471109628677368
36,1.2563700675964355
37,0.9997456073760986
38,0.8886085152626038
39,0.7126394510269165
40,1.04804527759552
41,0.7988322973251343
42,1.0124164819717407
43,0.9586411118507385
44,0.7664728164672852
45,0.9102341532707214
46,0.8861265778541565
47,0.6926218271255493
48,0.6297925710678101
49,0.6736257076263428
50,0.619855523109436
51,0.646631121635437
52,0.6133183836936951
53,0.7057310938835144
54,0.8251659274101257
55,0.7343699336051941
56,0.9075822234153748
57,0.6648703217506409
58,0.6360123753547668
59,0.5304655432701111
60,0.6185858249664307
61,0.4837527871131897
62,0.8213305473327637
63,0.6037613153457642
64,0.5006354451179504
65,0.5451050996780396
66,0.5081837773323059
67,0.5000435709953308
68,0.5210187435150146
69,0.6222842931747437
70,0.6275972723960876
71,0.4984184801578522
72,0.6500861048698425
73,0.5232862830162048
74,0.3215048611164093
75,0.41979020833969116
76,0.52972012758255
77,0.3592159152030945
78,0.42636579275131226
79,0.6309517025947571
80,0.48294904828071594
81,0.38698288798332214
82,0.39154428243637085
83,0.46363794803619385
84,0.40076568722724915
85,0.24188080430030823
86,0.39116689562797546
87,0.3570225238800049
88,0.406100869178772
89,0.360374391078949
90,0.5222075581550598
91,0.45409178733825684
92,0.22496885061264038
93,0.5217319130897522
94,0.43007805943489075
95,0.38152313232421875
96,0.5421127676963806
97,0.39550870656967163
98,0.2629450261592865
99,0.46117353439331055
100,0.39379122853279114
101,0.3500005900859833
102,0.31411468982696533
103,0.28417515754699707
104,0.29320311546325684
105,0.27858883142471313
106,0.2861231863498688
107,0.36723586916923523
108,0.38069307804107666
109,0.32783716917037964
110,0.4232935607433319
111,0.4659885764122009
112,0.2914413809776306
113,0.4459339380264282
114,0.31710830330848694
115,0.32269778847694397
116,0.47836342453956604
117,0.4381391108036041
118,0.2616630792617798
119,0.16221684217453003
120,0.47885414958000183
121,0.17498400807380676
122,0.347057968378067
123,0.2815472483634949
124,0.24131439626216888
125,0.4855882525444031
126,0.3755210041999817
127,0.3749252259731293
128,0.4236774146556854
129,0.23485878109931946
130,0.5355618596076965
131,0.31943249702453613
132,0.4095098078250885
133,0.27196869254112244
134,0.31707796454429626
135,0.25700467824935913
136,0.31914857029914856
137,0.15096139907836914
138,0.2795991003513336
139,0.47662511467933655
140,0.4267129898071289
141,0.2607835531234741
142,0.20172549784183502
143,0.3319881558418274
144,0.44353410601615906
145,0.2821529805660248
146,0.46000441908836365
147,0.2629624903202057
148,0.18758653104305267
149,0.3968535363674164
150,0.23093537986278534
151,0.42275142669677734
152,0.2050350159406662
153,0.31209415197372437
154,0.27893710136413574
155,0.22879843413829803
156,0.40585044026374817
157,0.22374221682548523
158,0.41796109080314636
159,0.15096816420555115
160,0.34112465381622314
161,0.36213332414627075
162,0.12455384433269501
163,0.22758610546588898
164,0.2579762935638428
165,0.262596070766449
166,0.27209925651550293
167,0.2574673891067505
168,0.2004922330379486
169,0.302825927734375
170,0.13123714923858643
171,0.21077673137187958
172,0.34299561381340027
173,0.10173848271369934
174,0.18274269998073578
175,0.23988783359527588
176,0.07863639295101166
177,0.11514019966125488
178,0.0638636127114296
179,0.06850126385688782
180,0.10654448717832565
181,0.09604411572217941
182,0.0940006822347641
183,0.15303175151348114
184,0.0960010290145874
185,0.09213373810052872
186,0.13754761219024658
187,0.13333368301391602
188,0.13269904255867004
189,0.1527932584285736
190,0.08586912602186203
