,train_loss
0,3.851226329803467
1,3.710444688796997
2,3.680961847305298
3,3.6707983016967773
4,3.614781379699707
5,3.4170777797698975
6,3.498826503753662
7,3.2472610473632812
8,3.224843978881836
9,3.1402668952941895
10,3.1272573471069336
11,3.06026029586792
12,2.9331765174865723
13,2.9260857105255127
14,2.6160078048706055
15,2.7785544395446777
16,2.875816822052002
17,2.707061290740967
18,2.6442456245422363
19,2.658541202545166
20,2.390591859817505
21,2.2224347591400146
22,2.2972872257232666
23,2.3074963092803955
24,2.2265446186065674
25,2.1152472496032715
26,2.1916544437408447
27,2.172926187515259
28,2.0108180046081543
29,1.9241478443145752
30,1.9979785680770874
31,1.9020920991897583
32,2.0096731185913086
33,1.7924455404281616
34,1.8842747211456299
35,1.902636170387268
36,1.7992874383926392
37,1.67247474193573
38,1.4490056037902832
39,1.7718709707260132
40,1.5699379444122314
41,1.52681303024292
42,1.6536356210708618
43,1.550185203552246
44,1.5405641794204712
45,1.4820101261138916
46,1.3507306575775146
47,1.3163108825683594
48,1.369787335395813
49,1.3531514406204224
50,1.2733455896377563
51,1.2642451524734497
52,1.1612401008605957
53,1.2933719158172607
54,1.1970384120941162
55,1.1819813251495361
56,1.0636813640594482
57,1.1033852100372314
58,1.0894091129302979
59,1.1210072040557861
60,0.9012270569801331
61,1.0282678604125977
62,0.937943160533905
63,1.0164341926574707
64,1.0550227165222168
65,0.9146357178688049
66,1.0865923166275024
67,0.9631056785583496
68,1.0199893712997437
69,1.042505145072937
70,0.8987438678741455
71,1.0222463607788086
72,1.030777931213379
73,0.9559744000434875
74,0.7057682871818542
75,0.784712016582489
76,0.7868766784667969
77,0.8656628727912903
78,0.825855016708374
79,0.9963691234588623
80,0.7845486402511597
81,0.9036849141120911
82,0.9771157503128052
83,0.828388512134552
84,0.816447377204895
85,0.7364655137062073
86,0.8375251889228821
87,0.8864165544509888
88,0.7832096219062805
89,0.8033810257911682
90,0.6029348373413086
91,0.6931788921356201
92,0.7108167409896851
93,0.6838412880897522
94,0.7348970770835876
95,0.7106234431266785
96,0.6892671585083008
97,0.6036201119422913
98,0.708716869354248
99,0.5903822779655457
100,0.6779842972755432
101,0.546966016292572
102,0.6611225605010986
103,0.6728159785270691
104,0.6477051973342896
105,0.48905283212661743
106,0.566904604434967
107,0.5136953592300415
108,0.6552686095237732
109,0.7068611979484558
110,0.6664753556251526
111,0.5131769776344299
112,0.6297804713249207
113,0.6641308665275574
114,0.5470775961875916
115,0.5858312845230103
116,0.468498557806015
117,0.642238438129425
118,0.6372586488723755
119,0.45185086131095886
120,0.5107243061065674
121,0.5466203689575195
122,0.5210751295089722
123,0.6007100343704224
124,0.6289763450622559
125,0.5965061187744141
126,0.6888167262077332
127,0.4978710412979126
128,0.35131514072418213
129,0.5765421986579895
130,0.5370798110961914
131,0.5965632200241089
132,0.559341311454773
133,0.6497226357460022
134,0.5187181234359741
135,0.43132317066192627
136,0.6124168634414673
137,0.5454027056694031
138,0.5886238217353821
139,0.39482012391090393
140,0.48875391483306885
141,0.5100724101066589
142,0.4374552369117737
143,0.46699434518814087
