,train_loss
0,3.9196627140045166
1,3.9229815006256104
2,3.9367735385894775
3,3.5354514122009277
4,3.086745262145996
5,3.258310556411743
6,2.9699816703796387
7,2.8627266883850098
8,2.8672616481781006
9,2.7430431842803955
10,2.6773009300231934
11,2.34902286529541
12,2.3558785915374756
13,2.2722740173339844
14,2.4138660430908203
15,1.9181544780731201
16,2.2782442569732666
17,1.7861584424972534
18,1.8729289770126343
19,1.7412720918655396
20,1.7607628107070923
21,1.6752127408981323
22,1.6442279815673828
23,1.6976503133773804
24,1.551216959953308
25,1.6436119079589844
26,1.6720212697982788
27,1.5609889030456543
28,1.374972939491272
29,1.467429518699646
30,1.4762338399887085
31,1.3378686904907227
32,1.2730931043624878
33,1.22897207736969
34,1.4596277475357056
35,1.2699013948440552
36,1.3265529870986938
37,1.1787046194076538
38,1.0266762971878052
39,1.1930471658706665
40,1.0676791667938232
41,0.9549055695533752
42,1.0616042613983154
43,0.9783015847206116
44,1.2325925827026367
45,1.128546953201294
46,0.988296627998352
47,0.9386719465255737
48,0.9743227362632751
49,1.2018375396728516
50,0.9333868622779846
51,0.8710911870002747
52,0.8419665098190308
53,0.8829581141471863
54,0.6421457529067993
55,0.6162800788879395
56,1.0082592964172363
57,0.7069328427314758
58,0.6862179636955261
59,0.6255121827125549
60,0.7979145646095276
61,0.5306424498558044
62,0.7386916279792786
63,0.6025359630584717
64,0.6562725901603699
65,0.5215892195701599
66,0.6615375876426697
67,0.7474278807640076
68,0.6631871461868286
69,0.5171449184417725
70,0.655639111995697
71,0.586239218711853
72,0.5288823246955872
73,0.4696429669857025
74,0.49272167682647705
75,0.530281662940979
76,0.787877082824707
77,0.4276133179664612
78,0.5664335489273071
79,0.5775068998336792
80,0.5984798669815063
81,0.6548223495483398
82,0.47040361166000366
83,0.5758612751960754
84,0.5053967833518982
85,0.43595558404922485
86,0.36589813232421875
87,0.47892647981643677
88,0.418217271566391
89,0.41665831208229065
90,0.5690016150474548
91,0.34476473927497864
92,0.5038197636604309
93,0.523358941078186
94,0.5272902250289917
95,0.44210779666900635
96,0.5818849205970764
97,0.40183138847351074
98,0.5899211764335632
99,0.4304251968860626
