,train_loss
0,3.765787124633789
1,3.2808449268341064
2,2.651653528213501
3,2.680964708328247
4,2.395604372024536
5,2.374385118484497
6,2.2068140506744385
7,1.76857328414917
8,1.5735218524932861
9,1.6071689128875732
10,1.5495601892471313
11,1.885459542274475
12,1.4599833488464355
13,1.5449178218841553
14,1.4679011106491089
15,1.333145260810852
16,1.45684814453125
17,1.4048763513565063
18,1.4069077968597412
19,1.470001220703125
20,1.411280870437622
21,1.528733253479004
22,1.1924936771392822
23,1.214489221572876
24,1.1231051683425903
25,1.2048180103302002
26,1.0071489810943604
27,1.3112905025482178
28,1.0350208282470703
29,1.1491743326187134
30,0.8950753211975098
31,1.097367286682129
32,1.132235050201416
33,1.0358729362487793
34,1.1875460147857666
35,1.1652076244354248
36,1.0434530973434448
37,1.252811074256897
38,0.9766861796379089
39,1.317209005355835
40,1.1571531295776367
41,1.0493890047073364
42,0.945063054561615
43,0.9231943488121033
44,0.9210841655731201
45,1.0368245840072632
46,0.7242158055305481
47,0.9337621331214905
48,0.7454766631126404
49,0.7143585681915283
50,0.8427817821502686
51,0.9485441446304321
52,0.8127695322036743
53,0.8563489317893982
54,0.810413658618927
55,0.804244875907898
56,0.8172631859779358
57,0.7479293942451477
58,0.9328692555427551
59,0.7658892869949341
60,0.9546123743057251
61,0.8357850313186646
62,0.8082549571990967
63,0.7902390956878662
64,0.7950988411903381
65,0.6797109246253967
66,0.7962055802345276
67,0.66416335105896
68,1.0838364362716675
69,0.873419463634491
70,1.031031608581543
71,0.9544603228569031
72,0.9987663626670837
73,0.80607008934021
74,0.6815853714942932
75,0.9029435515403748
76,0.726820707321167
77,0.8296475410461426
78,0.947605550289154
79,0.8159610629081726
80,0.6854710578918457
81,1.0279220342636108
82,1.0685955286026
83,0.95143061876297
84,0.8096815943717957
85,0.8448843955993652
86,1.0220645666122437
87,0.7806198000907898
88,0.8126925826072693
89,0.6671645641326904
90,0.8229039311408997
91,0.6943163275718689
92,0.8932414650917053
93,0.8260782957077026
94,0.9047507643699646
95,0.5287827253341675
96,0.7238735556602478
97,0.6188475489616394
98,0.8376913070678711
99,0.6501931548118591
100,0.8662735223770142
101,0.6750942468643188
102,0.6136412024497986
103,0.7342881560325623
104,0.7275784015655518
105,0.8016295433044434
106,0.8496202826499939
107,0.6530190706253052
108,0.7821800708770752
109,0.5182362198829651
110,0.677746593952179
111,0.8446502089500427
112,0.8511483073234558
113,0.6596107482910156
114,0.7686172723770142
115,0.7864550352096558
116,0.604901134967804
117,0.8927925825119019
118,0.7382236123085022
119,0.5957854390144348
120,0.8064939975738525
121,0.5357508063316345
122,0.5607836842536926
123,0.8566300272941589
124,1.0610737800598145
125,0.8036040663719177
126,0.650405764579773
127,0.654830813407898
128,0.9665878415107727
129,0.7133861780166626
130,0.6403375267982483
131,1.0640783309936523
132,0.9698720574378967
133,0.8246380686759949
134,0.7998664975166321
135,0.9132482409477234
136,0.5449153780937195
137,0.751034140586853
138,0.4713004231452942
139,0.5191285014152527
140,0.7515422105789185
141,0.7173032760620117
142,0.7786432504653931
143,0.7321987152099609
144,0.5786879062652588
145,0.7611303329467773
146,0.9463610649108887
147,0.7559078931808472
148,0.7712572813034058
149,0.7956438064575195
150,0.607420802116394
151,0.7268598079681396
152,0.6539546847343445
153,0.46490004658699036
154,0.6887325644493103
155,0.49114087224006653
156,0.5800966024398804
157,0.5837838053703308
158,0.7041186690330505
159,0.5517793893814087
160,0.5351310968399048
161,0.5532943606376648
162,0.5258935689926147
163,0.45821014046669006
164,0.4436987638473511
165,0.5306230187416077
166,0.5779842734336853
167,0.5412744879722595
168,0.671754002571106
169,0.49559852480888367
170,0.7061131000518799
171,0.7035829424858093
172,0.5403162240982056
173,0.45893317461013794
174,0.559767484664917
175,0.708087682723999
176,0.6618525385856628
177,0.6089998483657837
178,0.5102747082710266
179,0.585435152053833
180,0.5562703609466553
181,0.8447777628898621
182,0.875469446182251
183,0.5288127660751343
184,0.7177737355232239
185,0.47095000743865967
186,0.4325985908508301
187,0.6125745177268982
188,0.5908436179161072
189,0.4506496787071228
190,0.49475571513175964
191,0.422262966632843
192,0.6233518123626709
193,0.7424173355102539
194,0.6022290587425232
195,0.34441596269607544
196,0.5693896412849426
197,0.6003595590591431
198,0.4856050908565521
199,0.6893004775047302
200,0.7929536700248718
201,0.773941159248352
202,0.6900688409805298
203,0.38542550802230835
204,0.6307523846626282
205,0.3929937183856964
206,0.5037046074867249
207,0.5104384422302246
208,0.5221467018127441
209,0.4319642186164856
210,0.6455210447311401
211,0.5618728995323181
212,0.3781968355178833
213,0.505694568157196
214,0.730496346950531
215,0.4873392581939697
216,0.6628097295761108
217,0.5738922953605652
218,0.40162867307662964
219,0.4924536347389221
220,0.615171492099762
221,0.6180568337440491
222,0.6640163660049438
223,0.49167749285697937
224,0.48877260088920593
225,0.48739463090896606
226,0.7864935398101807
227,0.7176498770713806
228,0.7184997797012329
229,0.7441033124923706
230,0.365411639213562
231,0.6124298572540283
232,0.49594488739967346
233,0.3778396248817444
234,0.5910611748695374
235,0.6635195016860962
236,0.4492992162704468
237,0.43159279227256775
238,0.45163965225219727
239,0.7144965529441833
240,0.6013200879096985
241,0.4531777501106262
242,0.5333200097084045
243,0.5728691220283508
